"iso_code","year","GDP"
"LDC",1988,155782438251.607
"LDC",1989,167102688439.981
"LDC",1990,192273239120.839
"LDC",1991,207546935444.788
"LDC",1992,164458421991.795
"LDC",1993,170315816602.763
"LDC",1994,167268967043.892
"LDC",1995,171528338754.403
"LDC",1996,180698970346.173
"LDC",1997,188732874126.902
"LDC",1998,191343144413.722
"LDC",1999,197283321109.737
"LDC",2000,224157176664.702
"LDC",2001,216069600650.066
"LDC",2002,236328165313.13
"LDC",2003,267622624242.488
"LDC",2004,307432419240.63
"LDC",2005,362428503974.634
"LDC",2006,419507290728.167
"LDC",2007,503811937239.587
"LDC",2008,617433010937.85
"LDC",2009,611691803371.224
"LDC",2010,691265131583.647
"LDC",2011,788563180780.428
"LDC",2012,825270042082.727
"LDC",2013,898744750892.024
"LDC",2014,966685213655.794
"LDC",2015,928290888606.707
"LDC",2016,944199366020.67
"LDC",2017,1033373602036.67
"LDC",2018,1100496566937.02
"LDC",2019,1161448671597.72
"LDC",2020,1172274838994.17
"LDC",2021,1279711995341.63
"LDC",2022,1435846906574.13
"LDC",2023,1516309568380.52
"LDC",2024,NA
"LIC",1960,14591716825.8757
"LIC",1961,14789797831.6894
"LIC",1962,16516574417.9939
"LIC",1963,20520875295.1602
"LIC",1964,16721795098.3747
"LIC",1965,19450146960.3223
"LIC",1966,20568317800.3461
"LIC",1967,19909314039.8659
"LIC",1968,21546718489.936
"LIC",1969,24683966856.8003
"LIC",1970,25496166643.6128
"LIC",1971,28190693616.251
"LIC",1972,31426720690.4225
"LIC",1973,37392263614.1666
"LIC",1974,46086997825.544
"LIC",1975,53368246402.6429
"LIC",1976,56273157666.9535
"LIC",1977,65067643586.9905
"LIC",1978,75076026524.6402
"LIC",1979,79744980212.0079
"LIC",1980,87616582561.6461
"LIC",1981,89890316955.5652
"LIC",1982,90973456712.5446
"LIC",1983,88644975377.8908
"LIC",1984,86806369833.9159
"LIC",1985,83939638149.3445
"LIC",1986,88150825151.9559
"LIC",1987,92853123713.7103
"LIC",1988,99744432658.8888
"LIC",1989,107444620042.284
"LIC",1990,131926909744.352
"LIC",1991,146615682574.442
"LIC",1992,102606211658.377
"LIC",1993,110262486787.712
"LIC",1994,103189554625.851
"LIC",1995,95736608113.5563
"LIC",1996,92511396652.1534
"LIC",1997,98801581861.7442
"LIC",1998,99794797965.0141
"LIC",1999,100712307153.977
"LIC",2000,123884077543.315
"LIC",2001,117057870839.898
"LIC",2002,128765140759.615
"LIC",2003,143795108872.313
"LIC",2004,168045991850.84
"LIC",2005,200687412011.902
"LIC",2006,233311195478.207
"LIC",2007,284149435970.22
"LIC",2008,341905104081.168
"LIC",2009,340323801916.344
"LIC",2010,374460066994.609
"LIC",2011,406242650339.232
"LIC",2012,384272110891.718
"LIC",2013,396287809196.231
"LIC",2014,424194789310.296
"LIC",2015,417756953873.849
"LIC",2016,385206512173.903
"LIC",2017,403454290228.211
"LIC",2018,420211435774.79
"LIC",2019,447114593744.199
"LIC",2020,442702142538.41
"LIC",2021,474823152496.384
"LIC",2022,547199942824.132
"LIC",2023,663529162731.73
"LIC",2024,NA
"LIE",1960,NA
"LIE",1961,NA
"LIE",1962,NA
"LIE",1963,NA
"LIE",1964,NA
"LIE",1965,NA
"LIE",1966,NA
"LIE",1967,NA
"LIE",1968,NA
"LIE",1969,NA
"LIE",1970,90099360.8433666
"LIE",1971,104889795.333846
"LIE",1972,124940289.32382
"LIE",1973,165928881.55552
"LIE",1974,193980464.882101
"LIE",1975,246389101.853613
"LIE",1976,272489300.467827
"LIE",1977,303493119.480763
"LIE",1978,436912067.784287
"LIE",1979,503173104.391887
"LIE",1980,534699362.896161
"LIE",1981,511647750.124475
"LIE",1982,522096760.291094
"LIE",1983,524023624.89055
"LIE",1984,502620991.852944
"LIE",1985,529073612.453579
"LIE",1986,779357802.50006
"LIE",1987,1052848995.97101
"LIE",1988,1161757671.01756
"LIE",1989,1119983801.21338
"LIE",1990,1421509216.37424
"LIE",1991,1484160302.14952
"LIE",1992,1631177029.45063
"LIE",1993,1673085244.6879
"LIE",1994,1948129622.75132
"LIE",1995,2428525060.69927
"LIE",1996,2504012993.42238
"LIE",1997,2298389802.88883
"LIE",1998,2479699106.02264
"LIE",1999,2664105901.18863
"LIE",2000,2483889858.32312
"LIE",2001,2491800558.77674
"LIE",2002,2688618747.38148
"LIE",2003,3070803051.42164
"LIE",2004,3454373797.74442
"LIE",2005,3659319116.88057
"LIE",2006,4000102086.14635
"LIE",2007,4601429897.21468
"LIE",2008,5081479840.08716
"LIE",2009,4504375348.07038
"LIE",2010,5082337238.44718
"LIE",2011,5739706004.89616
"LIE",2012,5456102482.28614
"LIE",2013,6391708310.67727
"LIE",2014,6657526979.72277
"LIE",2015,6268515276.17441
"LIE",2016,6237302033.50132
"LIE",2017,6474308717.85289
"LIE",2018,6692620691.84146
"LIE",2019,6436467007.11932
"LIE",2020,6405870210.32293
"LIE",2021,7710380085.92257
"LIE",2022,7361504432.19331
"LIE",2023,NA
"LIE",2024,NA
"LKA",1960,1409873949.57983
"LKA",1961,1444327731.09244
"LKA",1962,1434156378.60082
"LKA",1963,1240672268.90756
"LKA",1964,1309747899.15966
"LKA",1965,1698319327.73109
"LKA",1966,1751470588.23529
"LKA",1967,1859465020.57613
"LKA",1968,1801344537.81513
"LKA",1969,1965546218.48739
"LKA",1970,2296470588.23529
"LKA",1971,2369308600.33727
"LKA",1972,2553936348.40871
"LKA",1973,2875625000
"LKA",1974,3574586466.16541
"LKA",1975,3791298145.50642
"LKA",1976,3591319857.31272
"LKA",1977,4104509582.86359
"LKA",1978,2733183856.50224
"LKA",1979,3364611432.24149
"LKA",1980,4024621899.57653
"LKA",1981,4415844155.84416
"LKA",1982,4768765016.81884
"LKA",1983,5167913302.16745
"LKA",1984,6043474842.76729
"LKA",1985,5978460972.01767
"LKA",1986,6405210563.88294
"LKA",1987,6682167119.56522
"LKA",1988,6978371581.26375
"LKA",1989,6987267683.77254
"LKA",1990,8032551173.24014
"LKA",1991,9000362581.58086
"LKA",1992,9703011635.86585
"LKA",1993,10338679635.7616
"LKA",1994,11717604208.8223
"LKA",1995,13029697560.9756
"LKA",1996,13897738375.2488
"LKA",1997,15091913883.7091
"LKA",1998,15794972847.1683
"LKA",1999,15656327859.5696
"LKA",2000,16330814179.9766
"LKA",2001,15749753804.8344
"LKA",2002,16536535647.0834
"LKA",2003,18881765437.2151
"LKA",2004,20662525941.2985
"LKA",2005,24405791044.7761
"LKA",2006,28279802405.9138
"LKA",2007,32350238760.4239
"LKA",2008,40713826215.0093
"LKA",2009,42066224093.0065
"LKA",2010,58636161081.712
"LKA",2011,67753284043.9282
"LKA",2012,70447216891.3366
"LKA",2013,77000578167.353
"LKA",2014,82528535713.926
"LKA",2015,85140955388.8509
"LKA",2016,88012282205.8357
"LKA",2017,94376237797.2367
"LKA",2018,94493871200.7869
"LKA",2019,89014978344.1404
"LKA",2020,84304298770.5329
"LKA",2021,88609324901.9774
"LKA",2022,74144870023.4244
"LKA",2023,84356863743.6335
"LKA",2024,NA
"LMC",1960,85185625016.4477
"LMC",1961,90809724342.6027
"LMC",1962,92221724755.3395
"LMC",1963,102043253078.235
"LMC",1964,114688946257.547
"LMC",1965,122878481377.448
"LMC",1966,112146974060.739
"LMC",1967,119682358135.054
"LMC",1968,127002903514.069
"LMC",1969,140612302801.384
"LMC",1970,152289415681.448
"LMC",1971,158605276404.642
"LMC",1972,169313484036.135
"LMC",1973,199171176265.644
"LMC",1974,246364487150.384
"LMC",1975,269878726934.515
"LMC",1976,285347735224.408
"LMC",1977,320626228008.569
"LMC",1978,362636040955.649
"LMC",1979,420475754073.993
"LMC",1980,512442107605.164
"LMC",1981,636334939388.951
"LMC",1982,632352323939.17
"LMC",1983,599195651532.326
"LMC",1984,575490027378.205
"LMC",1985,614637221257.432
"LMC",1986,617440322275.103
"LMC",1987,672947618644.972
"LMC",1988,694158073487.811
"LMC",1989,679846124636.019
"LMC",1990,739096952809.717
"LMC",1991,707213632103.499
"LMC",1992,738102147768.934
"LMC",1993,746952041507.141
"LMC",1994,839706013229.151
"LMC",1995,997456434904.818
"LMC",1996,1136320651080.95
"LMC",1997,1192032722943.88
"LMC",1998,1217725078771.18
"LMC",1999,1122826614705.03
"LMC",2000,1185565463800.71
"LMC",2001,1198116648048.7
"LMC",2002,1264217335217.99
"LMC",2003,1434282051769.71
"LMC",2004,1649983007882.31
"LMC",2005,1901029039405.27
"LMC",2006,2226450891169.03
"LMC",2007,2725016817873.63
"LMC",2008,3014456913636.93
"LMC",2009,3143238517619.53
"LMC",2010,3782636785930.31
"LMC",2011,4221076552618.26
"LMC",2012,4460333855933.93
"LMC",2013,4717344471245.56
"LMC",2014,5095594685380.32
"LMC",2015,5089665684079.03
"LMC",2016,5304010748630.26
"LMC",2017,5741380409466.09
"LMC",2018,5994118980886.44
"LMC",2019,6298712117939.29
"LMC",2020,6102312002456.38
"LMC",2021,6911861585177.34
"LMC",2022,7371395678679.62
"LMC",2023,7439509140290.38
"LMC",2024,NA
"LMY",1960,276980151259.581
"LMY",1961,275467988962.025
"LMY",1962,282503517974.813
"LMY",1963,305484021729.761
"LMY",1964,342247759128.068
"LMY",1965,377880956160.191
"LMY",1966,392169475654.947
"LMY",1967,402672014818.091
"LMY",1968,426938677283.218
"LMY",1969,477578127597.37
"LMY",1970,521249210458.382
"LMY",1971,560488895269.682
"LMY",1972,629566887795.993
"LMY",1973,802228294104.662
"LMY",1974,1020411291623.38
"LMY",1975,1128387358601.99
"LMY",1976,1214423491606.56
"LMY",1977,1363957921137.83
"LMY",1978,1515437428173.11
"LMY",1979,1756431750666.46
"LMY",1980,2073164248883.44
"LMY",1981,2318344474367.45
"LMY",1982,2286646059078
"LMY",1983,2217405371415.29
"LMY",1984,2278283895851.47
"LMY",1985,2367021275065.99
"LMY",1986,2417928245850.19
"LMY",1987,2496518079267.8
"LMY",1988,2662885366772.37
"LMY",1989,2854773671384.59
"LMY",1990,3356800445065.41
"LMY",1991,3189515731314.77
"LMY",1992,3343624639286.78
"LMY",1993,3615987458351.19
"LMY",1994,4051568372030.25
"LMY",1995,4628270895721.81
"LMY",1996,5140547190595.44
"LMY",1997,5455063067407.64
"LMY",1998,5428418126009.55
"LMY",1999,5224983090942.07
"LMY",2000,5680763266228.64
"LMY",2001,5689226864512.04
"LMY",2002,5798280274725.18
"LMY",2003,6488019627638.12
"LMY",2004,7609502030648.46
"LMY",2005,8986082612992.17
"LMY",2006,10577819186798.1
"LMY",2007,12986787932963.6
"LMY",2008,15415247229986.4
"LMY",2009,15449565116182.9
"LMY",2010,18785590705939.8
"LMY",2011,22125397276011.1
"LMY",2012,23520241947859.2
"LMY",2013,24956404400115.2
"LMY",2014,26112983016936.2
"LMY",2015,25336686257692.4
"LMY",2016,25597069953897.6
"LMY",2017,27987406037838.4
"LMY",2018,29791620278516.9
"LMY",2019,30495388425380.4
"LMY",2020,29521428086822.8
"LMY",2021,34778125922181.4
"LMY",2022,36465232446694.9
"LMY",2023,37533765909928
"LMY",2024,NA
"LSO",1960,34579986.1680055
"LSO",1961,35699985.7200057
"LSO",1962,41859983.2560067
"LSO",1963,47039981.1840075
"LSO",1964,51939979.2240083
"LSO",1965,54879978.0480088
"LSO",1966,56699977.3200091
"LSO",1967,59261976.2952095
"LSO",1968,61445975.4216098
"LSO",1969,65967973.6128106
"LSO",1970,68739972.504011
"LSO",1971,76480285.0044113
"LSO",1972,80913200.4292822
"LSO",1973,121188715.759865
"LSO",1974,150851316.52727
"LSO",1975,149558895.914581
"LSO",1976,147660036.915009
"LSO",1977,193315048.328762
"LSO",1978,266570066.642517
"LSO",1979,290134592.523007
"LSO",1980,431542536.663782
"LSO",1981,434188034.188034
"LSO",1982,348741683.673845
"LSO",1983,386699308.859169
"LSO",1984,333163670.280225
"LSO",1985,268629925.852805
"LSO",1986,318858422.989262
"LSO",1987,402768324.481971
"LSO",1988,470395800.600668
"LSO",1989,495409232.627579
"LSO",1990,596410263.743849
"LSO",1991,704325366.718393
"LSO",1992,831029861.704746
"LSO",1993,835582062.476169
"LSO",1994,878250945.280469
"LSO",1995,1001894000.27846
"LSO",1996,946112492.844847
"LSO",1997,998004258.715675
"LSO",1998,928460893.108965
"LSO",1999,912773681.050642
"LSO",2000,887291687.920796
"LSO",2001,825706961.238689
"LSO",2002,775777238.55814
"LSO",2003,1157825434.78971
"LSO",2004,1511236655.52047
"LSO",2005,1682343527.49221
"LSO",2006,1800092563.75462
"LSO",2007,1682131784.51365
"LSO",2008,1766902709.19935
"LSO",2009,1740894964.80511
"LSO",2010,2234754241.91918
"LSO",2011,2579409619.96722
"LSO",2012,2477702216.26888
"LSO",2013,2367112931.642
"LSO",2014,2441063054.05792
"LSO",2015,2359686724.53829
"LSO",2016,2114426452.2019
"LSO",2017,2306741672.29006
"LSO",2018,2556247291.99785
"LSO",2019,2390702295.82777
"LSO",2020,2053699870.07191
"LSO",2021,2412130056.55851
"LSO",2022,2354683088.71995
"LSO",2023,2117962450.79469
"LSO",2024,NA
"LTE",1960,183039562224.255
"LTE",1961,170099892398.3
"LTE",1962,173284405279.324
"LTE",1963,189118211842.893
"LTE",1964,207440473652.432
"LTE",1965,232548696222.151
"LTE",1966,258991672386.554
"LTE",1967,260274063913.508
"LTE",1968,264786860536.356
"LTE",1969,295197075878.357
"LTE",1970,335674639859.472
"LTE",1971,373427304808.806
"LTE",1972,429644439389.919
"LTE",1973,557950349648.526
"LTE",1974,670611977652.112
"LTE",1975,740754947104.842
"LTE",1976,798865984540.067
"LTE",1977,926739143199.453
"LTE",1978,964550590227.134
"LTE",1979,1148395566303.08
"LTE",1980,1316876853539.55
"LTE",1981,1380125520678.34
"LTE",1982,1392996678425.95
"LTE",1983,1289284018855.93
"LTE",1984,1345557622208.07
"LTE",1985,1454663298311.39
"LTE",1986,1545906474134.79
"LTE",1987,1632410104492.12
"LTE",1988,1781575173693.53
"LTE",1989,1899396725921.27
"LTE",1990,2045122711297.06
"LTE",1991,1981024709881.36
"LTE",1992,2019418673106.88
"LTE",1993,2102262484943.61
"LTE",1994,2441349508235.58
"LTE",1995,3024940848396.4
"LTE",1996,3336408333512.42
"LTE",1997,3493233811438.93
"LTE",1998,3366691772746.72
"LTE",1999,3112218567617.28
"LTE",2000,3414598526583.51
"LTE",2001,3529672920785.98
"LTE",2002,3741286212371.56
"LTE",2003,4262675973508.5
"LTE",2004,5122697281253.38
"LTE",2005,6178901401098.44
"LTE",2006,7456055261110.42
"LTE",2007,9390656301395.99
"LTE",2008,11676267845145.8
"LTE",2009,11279802020100.8
"LTE",2010,13567972433971.9
"LTE",2011,16536989301806.9
"LTE",2012,17686777065865.5
"LTE",2013,19051526772020.5
"LTE",2014,19788146929460.2
"LTE",2015,18565287346572.2
"LTE",2016,18605453840467.4
"LTE",2017,20647673102305.8
"LTE",2018,22641256363718.2
"LTE",2019,23070237789791.1
"LTE",2020,22553187301005.7
"LTE",2021,26910414198858.4
"LTE",2022,28079439418908.5
"LTE",2023,28348483457826.9
"LTE",2024,NA
"LTU",1960,NA
"LTU",1961,NA
"LTU",1962,NA
"LTU",1963,NA
"LTU",1964,NA
"LTU",1965,NA
"LTU",1966,NA
"LTU",1967,NA
"LTU",1968,NA
"LTU",1969,NA
"LTU",1970,NA
"LTU",1971,NA
"LTU",1972,NA
"LTU",1973,NA
"LTU",1974,NA
"LTU",1975,NA
"LTU",1976,NA
"LTU",1977,NA
"LTU",1978,NA
"LTU",1979,NA
"LTU",1980,NA
"LTU",1981,NA
"LTU",1982,NA
"LTU",1983,NA
"LTU",1984,NA
"LTU",1985,NA
"LTU",1986,NA
"LTU",1987,NA
"LTU",1988,NA
"LTU",1989,NA
"LTU",1990,NA
"LTU",1991,NA
"LTU",1992,NA
"LTU",1993,NA
"LTU",1994,NA
"LTU",1995,7921210339.58439
"LTU",1996,8430207164.43677
"LTU",1997,10168271903.3233
"LTU",1998,11289161847.2162
"LTU",1999,11022095813.552
"LTU",2000,11550695727.2335
"LTU",2001,12260761329.3051
"LTU",2002,14282292664.6004
"LTU",2003,18809197969.5431
"LTU",2004,22743164431.1972
"LTU",2005,26105207115.3129
"LTU",2006,30116192746.8942
"LTU",2007,39729151614.6689
"LTU",2008,47831254207.5223
"LTU",2009,37494380038.9213
"LTU",2010,36638128534.0643
"LTU",2011,43186501862.7907
"LTU",2012,42709372066.8627
"LTU",2013,46303660422.0434
"LTU",2014,48306546656.9281
"LTU",2015,41540954817.2039
"LTU",2016,42970749245.0336
"LTU",2017,47756764508.446
"LTU",2018,54261795148.5372
"LTU",2019,55122066225.796
"LTU",2020,57412038533.2718
"LTU",2021,67037321008.9679
"LTU",2022,71033884499.7824
"LTU",2023,79789877416.1681
"LTU",2024,NA
"LUX",1960,709941874.044355
"LUX",1961,710163719.406917
"LUX",1962,747846862.209673
"LUX",1963,797902154.238122
"LUX",1964,910877686.268584
"LUX",1965,929477284.788002
"LUX",1966,976717015.461454
"LUX",1967,983052314.930267
"LUX",1968,1075561622.81321
"LUX",1969,1245432991.34271
"LUX",1970,1457768455.02219
"LUX",1971,1518773421.37846
"LUX",1972,1901697369.62698
"LUX",1973,2609875802.11136
"LUX",1974,3183637116.81856
"LUX",1975,3123333333.33333
"LUX",1976,3423586206.89655
"LUX",1977,3789321328.08104
"LUX",1978,4718539771.99949
"LUX",1979,5516982663.73143
"LUX",1980,6019805490.41247
"LUX",1981,5053665797.47936
"LUX",1982,4602316793.21914
"LUX",1983,4524217751.47929
"LUX",1984,4438435492.87908
"LUX",1985,4577211767.10374
"LUX",1986,6685595087.59256
"LUX",1987,8320902215.01891
"LUX",1988,9418167855.18376
"LUX",1989,10037674037.674
"LUX",1990,12778792853.6939
"LUX",1991,13834219728.293
"LUX",1992,15518702634.8808
"LUX",1993,15925521222.0149
"LUX",1994,17701798890.7644
"LUX",1995,20853093869.7318
"LUX",1996,20895314657.9805
"LUX",1997,19563836265.2233
"LUX",1998,20150053345.1878
"LUX",1999,21899317598.8414
"LUX",2000,21230182989.3036
"LUX",2001,21387533703.2327
"LUX",2002,23649833332.1655
"LUX",2003,29667268248.1305
"LUX",2004,35064843792.8993
"LUX",2005,37672280120.4794
"LUX",2006,42910146296.0646
"LUX",2007,51587401415.7872
"LUX",2008,58844277701.5258
"LUX",2009,54467289897.5582
"LUX",2010,56213985987.4168
"LUX",2011,61696281326.2453
"LUX",2012,59776383527.3602
"LUX",2013,65203276466.9763
"LUX",2014,68804811897.6445
"LUX",2015,60071584216.1375
"LUX",2016,62216885435.9488
"LUX",2017,65712180342.9836
"LUX",2018,71000359760.4611
"LUX",2019,69890505323.5842
"LUX",2020,73699366700.2134
"LUX",2021,85584105993.8746
"LUX",2022,81641807865.7591
"LUX",2023,85755006123.5976
"LUX",2024,NA
"LVA",1960,NA
"LVA",1961,NA
"LVA",1962,NA
"LVA",1963,NA
"LVA",1964,NA
"LVA",1965,NA
"LVA",1966,NA
"LVA",1967,NA
"LVA",1968,NA
"LVA",1969,NA
"LVA",1970,NA
"LVA",1971,NA
"LVA",1972,NA
"LVA",1973,NA
"LVA",1974,NA
"LVA",1975,NA
"LVA",1976,NA
"LVA",1977,NA
"LVA",1978,NA
"LVA",1979,NA
"LVA",1980,NA
"LVA",1981,NA
"LVA",1982,NA
"LVA",1983,NA
"LVA",1984,NA
"LVA",1985,NA
"LVA",1986,NA
"LVA",1987,NA
"LVA",1988,NA
"LVA",1989,NA
"LVA",1990,NA
"LVA",1991,NA
"LVA",1992,NA
"LVA",1993,NA
"LVA",1994,NA
"LVA",1995,5608208784.9401
"LVA",1996,5799465288.41246
"LVA",1997,6349481006.53278
"LVA",1998,6974112951.26891
"LVA",1999,7324192889.74297
"LVA",2000,7761252607.18424
"LVA",2001,8190888739.6463
"LVA",2002,9249030241.01864
"LVA",2003,11244337719.8377
"LVA",2004,13827070378.5612
"LVA",2005,16306935905.4138
"LVA",2006,20434922247.3037
"LVA",2007,29420499247.7089
"LVA",2008,34135200994.0067
"LVA",2009,25691530442.035
"LVA",2010,23468324572.3343
"LVA",2011,26575547900.8247
"LVA",2012,27116149948.6683
"LVA",2013,29152128167.8438
"LVA",2014,30277203767.4058
"LVA",2015,26344565876.8902
"LVA",2016,27117105059.5075
"LVA",2017,29391059767.4259
"LVA",2018,33247935477.3576
"LVA",2019,33099503950.847
"LVA",2020,33379927434.6149
"LVA",2021,38185125732.9451
"LVA",2022,38018905782.397
"LVA",2023,42247850064.5125
"LVA",2024,NA
"MAC",1960,NA
"MAC",1961,NA
"MAC",1962,NA
"MAC",1963,NA
"MAC",1964,NA
"MAC",1965,NA
"MAC",1966,NA
"MAC",1967,NA
"MAC",1968,NA
"MAC",1969,NA
"MAC",1970,NA
"MAC",1971,NA
"MAC",1972,NA
"MAC",1973,NA
"MAC",1974,NA
"MAC",1975,NA
"MAC",1976,NA
"MAC",1977,NA
"MAC",1978,NA
"MAC",1979,NA
"MAC",1980,NA
"MAC",1981,NA
"MAC",1982,1142497718.77916
"MAC",1983,1133013235.10045
"MAC",1984,1304361353.27024
"MAC",1985,1362072159.94515
"MAC",1986,1532105070.18581
"MAC",1987,1957724829.35921
"MAC",1988,2288761822.51257
"MAC",1989,2705665492.01675
"MAC",1990,3246481233.24397
"MAC",1991,3765249711.09098
"MAC",1992,4914365189.04984
"MAC",1993,5665606114.80317
"MAC",1994,6311207779.92441
"MAC",1995,7046147736.91671
"MAC",1996,7176892950.39164
"MAC",1997,7267570892.70211
"MAC",1998,6797792190.19681
"MAC",1999,6547670439.26
"MAC",2000,6774193548.3871
"MAC",2001,6860272608.45211
"MAC",2002,7371692774.43404
"MAC",2003,8246479565.94248
"MAC",2004,10643253553.184
"MAC",2005,12160056122.3757
"MAC",2006,14874098691.9082
"MAC",2007,18439981612.4086
"MAC",2008,21027018332.6663
"MAC",2009,21587786905.8499
"MAC",2010,28241798491.593
"MAC",2011,36845888757.1886
"MAC",2012,43189721376.9846
"MAC",2013,51536595089.2793
"MAC",2014,54902831793.5018
"MAC",2015,45048190598.3249
"MAC",2016,45070808688.9611
"MAC",2017,50383871120.8733
"MAC",2018,55190661339.7796
"MAC",2019,55082293844.1008
"MAC",2020,25343525935.8358
"MAC",2021,30969334705.0515
"MAC",2022,24999113475.8368
"MAC",2023,45803067940.4072
"MAC",2024,NA
"MAF",1960,NA
"MAF",1961,NA
"MAF",1962,NA
"MAF",1963,NA
"MAF",1964,NA
"MAF",1965,NA
"MAF",1966,NA
"MAF",1967,NA
"MAF",1968,NA
"MAF",1969,NA
"MAF",1970,NA
"MAF",1971,NA
"MAF",1972,NA
"MAF",1973,NA
"MAF",1974,NA
"MAF",1975,NA
"MAF",1976,NA
"MAF",1977,NA
"MAF",1978,NA
"MAF",1979,NA
"MAF",1980,NA
"MAF",1981,NA
"MAF",1982,NA
"MAF",1983,NA
"MAF",1984,NA
"MAF",1985,NA
"MAF",1986,NA
"MAF",1987,NA
"MAF",1988,NA
"MAF",1989,NA
"MAF",1990,NA
"MAF",1991,NA
"MAF",1992,NA
"MAF",1993,NA
"MAF",1994,NA
"MAF",1995,NA
"MAF",1996,NA
"MAF",1997,NA
"MAF",1998,NA
"MAF",1999,NA
"MAF",2000,NA
"MAF",2001,NA
"MAF",2002,NA
"MAF",2003,NA
"MAF",2004,NA
"MAF",2005,NA
"MAF",2006,NA
"MAF",2007,NA
"MAF",2008,NA
"MAF",2009,NA
"MAF",2010,NA
"MAF",2011,775875748.523832
"MAF",2012,NA
"MAF",2013,NA
"MAF",2014,772921958.529509
"MAF",2015,NA
"MAF",2016,NA
"MAF",2017,NA
"MAF",2018,NA
"MAF",2019,652206037.103874
"MAF",2020,NA
"MAF",2021,649206262.847519
"MAF",2022,NA
"MAF",2023,NA
"MAF",2024,NA
"MAR",1960,2037154741.93211
"MAR",1961,2025693539.55842
"MAR",1962,2379611124.61442
"MAR",1963,2657252578.30763
"MAR",1964,2798345298.57781
"MAR",1965,2948331090.46752
"MAR",1966,2876401297.10759
"MAR",1967,3046345314.38655
"MAR",1968,3271422332.61996
"MAR",1969,3651622668.95103
"MAR",1970,3956336244.11865
"MAR",1971,4356669034.34266
"MAR",1972,5074117544.77482
"MAR",1973,6242145880.08876
"MAR",1974,7675466449.35531
"MAR",1975,8984853005.08058
"MAR",1976,9584297284.28316
"MAR",1977,11049783871.8144
"MAR",1978,13236946233.5759
"MAR",1979,15911994817.3107
"MAR",1980,21728516153.0907
"MAR",1981,17788185478.944
"MAR",1982,17692276734.171
"MAR",1983,16251408127.5735
"MAR",1984,14824667954.3674
"MAR",1985,14991283215.7408
"MAR",1986,19462085540.2231
"MAR",1987,21765195948.189
"MAR",1988,25705296183.5037
"MAR",1989,26314313191.1826
"MAR",1990,30179954774.9899
"MAR",1991,32285573573.9185
"MAR",1992,33711069430.78
"MAR",1993,31655473663.8348
"MAR",1994,35604137422.5796
"MAR",1995,39030285468.3841
"MAR",1996,43161571527.6353
"MAR",1997,39147844526.0838
"MAR",1998,46497608724.9865
"MAR",1999,46266428648.1433
"MAR",2000,43017455401.8445
"MAR",2001,43831480207.6444
"MAR",2002,47077192187.6418
"MAR",2003,58029363354.2757
"MAR",2004,66114145451.0067
"MAR",2005,68852658068.6673
"MAR",2006,75883823300.8545
"MAR",2007,86947913286.728
"MAR",2008,101822906949.063
"MAR",2009,101154952240.881
"MAR",2010,100865329473.44
"MAR",2011,110080631332.375
"MAR",2012,106937392311.129
"MAR",2013,115739287305.08
"MAR",2014,119130841411.664
"MAR",2015,110413823841.592
"MAR",2016,111572947004.917
"MAR",2017,118540573367.844
"MAR",2018,127341147581.818
"MAR",2019,128920266409.458
"MAR",2020,121353645057.144
"MAR",2021,142022058447.231
"MAR",2022,130951926351.241
"MAR",2023,144417103249.646
"MAR",2024,NA
"MCO",1960,NA
"MCO",1961,NA
"MCO",1962,NA
"MCO",1963,NA
"MCO",1964,NA
"MCO",1965,NA
"MCO",1966,NA
"MCO",1967,NA
"MCO",1968,NA
"MCO",1969,NA
"MCO",1970,293127333.238065
"MCO",1971,327706210.435217
"MCO",1972,402451900.821288
"MCO",1973,523554039.203208
"MCO",1974,563949254.114034
"MCO",1975,711978961.893674
"MCO",1976,735324244.667397
"MCO",1977,811191392.224277
"MCO",1978,1000555218.03209
"MCO",1979,1209870147.49099
"MCO",1980,1378175524.11186
"MCO",1981,1205188647.93163
"MCO",1982,1143216456.56796
"MCO",1983,1092560364.51959
"MCO",1984,1037329604.35108
"MCO",1985,1082867507.33142
"MCO",1986,1515234743.47367
"MCO",1987,1839081463.27676
"MCO",1988,2000704744.91538
"MCO",1989,2010083833.1726
"MCO",1990,2481307077.10989
"MCO",1991,2480540845.33242
"MCO",1992,2737049230.70442
"MCO",1993,2574494355.73357
"MCO",1994,2720332134.53623
"MCO",1995,3130309995.30848
"MCO",1996,3137886994.52207
"MCO",1997,2840195190.36905
"MCO",1998,2934593467.68589
"MCO",1999,2907118641.17756
"MCO",2000,2654462665.26893
"MCO",2001,2673723033.71239
"MCO",2002,2919647981.81473
"MCO",2003,3597089750.78276
"MCO",2004,4043551488.82603
"MCO",2005,4204652898.73103
"MCO",2006,4586826512.71356
"MCO",2007,5875790766.2621
"MCO",2008,6502942244.93068
"MCO",2009,5474379252.34114
"MCO",2010,5367561569.59548
"MCO",2011,6088689808.38347
"MCO",2012,5742749294.00852
"MCO",2013,6555591709.88585
"MCO",2014,7070017323.65476
"MCO",2015,6264756528.37691
"MCO",2016,6471290793.55029
"MCO",2017,6430254652.58934
"MCO",2018,7184333936.01355
"MCO",2019,7383496254.23721
"MCO",2020,6730736282.78961
"MCO",2021,8623242743.29564
"MCO",2022,8800430486.17137
"MCO",2023,9995350547.12166
"MCO",2024,NA
"MDA",1960,NA
